Fecha,Estado,Precipitacion_mm,Radiacion_Wm2,Temp_Max,Temp_Min
2019-04-28,CDMX,0.36,4.29,26.6,10.24
2019-04-29,CDMX,2.05,4.5482,24.81,11.3
2019-04-30,CDMX,4.06,5.717,28.28,9.63
2019-05-01,CDMX,0.94,6.2642,29.15,11.22
2019-05-02,CDMX,0.72,6.4154,29.11,10.21
2019-05-03,CDMX,0.16,6.3187,28.61,10.07
2019-05-04,CDMX,0.07,5.557,28.46,10.1
2019-05-05,CDMX,0.5,5.7022,27.51,9.62
2019-05-06,CDMX,0.09,6.5623,27.03,9.1
2019-05-07,CDMX,0.0,7.3502,28.21,9.12
2019-05-08,CDMX,0.0,8.1826,28.32,9.48
2019-05-09,CDMX,0.0,7.794,27.83,8.24
2019-05-10,CDMX,0.0,7.9882,28.61,10.0
2019-05-11,CDMX,0.0,7.4098,28.96,9.04
2019-05-12,CDMX,0.12,6.9588,28.24,9.91
2019-05-13,CDMX,0.07,6.9696,28.46,10.93
2019-05-14,CDMX,0.0,7.4054,29.72,9.85
2019-05-15,CDMX,0.76,6.4582,28.85,11.04
2019-05-16,CDMX,1.98,5.5697,27.88,11.13
2019-05-17,CDMX,1.58,5.6734,27.77,10.5
2019-05-18,CDMX,0.66,6.9881,28.48,10.19
2019-05-19,CDMX,0.91,7.4194,29.01,10.21
2019-05-20,CDMX,0.92,7.331,29.18,10.08
2019-05-21,CDMX,2.76,6.9936,30.01,10.21
2019-05-22,CDMX,1.74,6.7303,29.37,11.04
2019-05-23,CDMX,2.67,6.5294,28.76,11.36
2019-05-24,CDMX,1.69,5.887,26.74,11.58
2019-05-25,CDMX,0.3,6.5705,26.7,10.81
2019-05-26,CDMX,0.23,6.9053,27.69,11.04
2019-05-27,CDMX,0.79,6.684,28.23,9.69
2019-05-28,CDMX,1.31,6.041,28.59,11.27
2019-05-29,CDMX,1.37,5.8649,29.01,12.56
2019-05-30,CDMX,3.87,6.4313,28.74,12.27
2019-05-31,CDMX,2.55,5.682,26.92,11.35
2019-06-01,CDMX,2.26,5.7302,24.57,12.06
2019-06-02,CDMX,1.26,4.4184,23.34,10.97
2019-06-03,CDMX,4.44,3.821,23.85,10.57
2019-06-04,CDMX,13.52,2.8229,22.21,12.11
2019-06-05,CDMX,13.19,3.3667,23.66,11.5
2019-06-06,CDMX,14.88,4.8941,22.49,12.88
2019-06-07,CDMX,5.21,6.3144,27.08,10.9
2019-06-08,CDMX,1.34,6.9048,27.35,11.1
2019-06-09,CDMX,0.07,8.0196,27.45,8.98
2019-06-10,CDMX,0.4,7.4952,24.4,8.05
2019-06-11,CDMX,0.02,6.4774,24.21,7.64
2019-06-12,CDMX,2.34,6.1428,24.63,10.24
2019-06-13,CDMX,3.38,4.133,23.05,11.25
2019-06-14,CDMX,4.14,5.4415,23.08,10.89
2019-06-15,CDMX,1.17,6.9566,25.68,10.98
2019-06-16,CDMX,0.65,6.8542,26.89,10.22
2019-06-17,CDMX,0.26,6.973,27.79,10.67
2019-06-18,CDMX,5.28,6.1068,27.78,10.54
2019-06-19,CDMX,6.52,4.9111,23.86,12.59
2019-06-20,CDMX,3.2,6.1462,25.79,11.68
2019-06-21,CDMX,3.64,5.9359,23.95,12.83
2019-06-22,CDMX,6.33,4.591,23.24,13.74
2019-06-23,CDMX,10.92,4.7165,22.71,13.16
2019-06-24,CDMX,14.31,4.1076,20.99,12.91
2019-06-25,CDMX,3.33,3.9204,21.98,12.01
2019-06-26,CDMX,4.57,4.7206,19.91,12.01
2019-06-27,CDMX,1.18,6.888,24.9,10.48
2019-06-28,CDMX,2.86,7.2494,23.95,9.35
2019-06-29,CDMX,1.19,6.9206,22.77,9.39
2019-06-30,CDMX,6.03,5.6338,22.54,9.16
2019-07-01,CDMX,4.05,4.3063,16.93,11.07
2019-07-02,CDMX,11.45,4.8823,18.7,11.75
2019-07-03,CDMX,6.77,5.1523,18.27,10.41
2019-07-04,CDMX,2.27,6.0638,21.62,10.76
2019-07-05,CDMX,0.52,7.111,25.37,10.04
2019-07-06,CDMX,2.29,7.0078,25.0,8.43
2019-07-07,CDMX,1.72,6.9655,24.45,9.83
2019-07-08,CDMX,4.93,6.1558,24.25,9.74
2019-07-09,CDMX,2.69,6.5232,20.25,11.77
2019-07-10,CDMX,10.94,5.4535,22.07,10.94
2019-07-11,CDMX,8.26,4.8079,19.54,11.1
2019-07-12,CDMX,8.39,4.7172,21.88,11.91
2019-07-13,CDMX,5.28,4.2593,20.79,11.54
2019-07-14,CDMX,5.0,5.9621,21.44,10.68
2019-07-15,CDMX,2.92,6.7373,22.56,12.12
2019-07-16,CDMX,3.48,6.8568,23.18,11.59
2019-07-17,CDMX,2.54,4.2449,21.66,10.68
2019-07-18,CDMX,6.12,5.8258,23.38,8.99
2019-07-19,CDMX,9.2,5.5634,21.62,10.95
2019-07-20,CDMX,3.22,4.979,20.15,10.83
2019-07-21,CDMX,5.38,4.9668,20.45,9.47
2019-07-22,CDMX,4.12,5.9491,20.78,11.64
2019-07-23,CDMX,3.99,5.5781,22.28,11.19
2019-07-24,CDMX,8.12,4.7904,20.06,10.0
2019-07-25,CDMX,12.71,3.246,19.15,10.36
2019-07-26,CDMX,4.51,3.2494,18.53,10.13
2019-07-27,CDMX,2.78,6.5642,22.6,10.38
2019-07-28,CDMX,2.31,6.8657,22.8,8.18
2019-07-29,CDMX,6.02,5.3028,21.07,8.77
2019-07-30,CDMX,2.39,5.964,22.1,8.54
2019-07-31,CDMX,2.58,6.9386,22.04,9.61
2019-08-01,CDMX,1.27,7.4388,23.58,9.08
2019-08-02,CDMX,0.97,7.0505,23.58,8.35
2019-08-03,CDMX,0.25,6.9778,24.11,7.73
2019-08-04,CDMX,3.53,6.0691,23.46,9.53
2019-08-05,CDMX,10.7,4.4042,18.62,12.4
2019-08-06,CDMX,14.19,4.1256,19.62,11.54
2019-08-07,CDMX,10.05,4.4402,19.92,12.03
2019-08-08,CDMX,3.15,6.4872,20.04,11.77
2019-08-09,CDMX,3.44,5.9189,23.82,10.83
2019-08-10,CDMX,6.99,5.9506,20.72,10.76
2019-08-11,CDMX,5.69,5.623,23.37,11.14
2019-08-12,CDMX,6.87,6.3072,21.57,12.16
2019-08-13,CDMX,4.31,6.5914,23.48,10.65
2019-08-14,CDMX,3.71,7.0411,23.05,11.29
2019-08-15,CDMX,2.38,7.0068,24.63,10.54
2019-08-16,CDMX,1.85,7.1554,24.67,9.79
2019-08-17,CDMX,3.21,5.9302,23.33,10.44
2019-08-18,CDMX,2.68,6.475,23.73,11.23
2019-08-19,CDMX,0.62,5.1146,22.55,10.66
2019-08-20,CDMX,0.2,6.7111,23.18,9.03
2019-08-21,CDMX,1.73,5.7413,22.36,9.69
2019-08-22,CDMX,6.16,4.4491,19.4,11.92
2019-08-23,CDMX,9.9,4.8024,20.98,11.46
2019-08-24,CDMX,4.16,5.8147,21.57,11.31
2019-08-25,CDMX,4.96,5.946,21.26,11.66
2019-08-26,CDMX,9.81,5.1475,20.56,13.11
2019-08-27,CDMX,3.28,6.0139,21.01,10.83
2019-08-28,CDMX,0.71,6.815,23.57,9.47
2019-08-29,CDMX,0.81,7.2677,23.39,8.63
2019-08-30,CDMX,0.63,7.0181,22.97,8.25
2019-08-31,CDMX,0.04,7.4551,23.89,9.29
2019-09-01,CDMX,0.39,7.5322,23.21,7.57
2019-09-02,CDMX,1.31,6.6718,22.52,8.36
2019-09-03,CDMX,1.56,6.4406,21.31,8.64
2019-09-04,CDMX,4.54,4.0838,21.48,9.72
2019-09-05,CDMX,4.27,5.2752,20.62,10.64
2019-09-06,CDMX,0.37,5.4233,22.13,10.77
2019-09-07,CDMX,2.48,5.2807,22.7,8.94
2019-09-08,CDMX,3.19,6.3134,20.44,10.5
2019-09-09,CDMX,2.8,5.3753,20.72,9.49
2019-09-10,CDMX,7.13,3.9958,20.26,11.55
2019-09-11,CDMX,3.7,5.2042,22.32,10.07
2019-09-12,CDMX,4.25,4.5816,20.54,10.58
2019-09-13,CDMX,4.78,3.3298,19.65,9.95
2019-09-14,CDMX,1.44,4.091,20.95,9.83
2019-09-15,CDMX,1.14,6.414,22.46,7.84
2019-09-16,CDMX,3.85,5.831,23.07,8.88
2019-09-17,CDMX,5.23,5.6868,23.09,10.21
2019-09-18,CDMX,12.38,4.1472,19.09,11.33
2019-09-19,CDMX,6.35,4.4129,19.79,11.82
2019-09-20,CDMX,2.42,5.6582,23.11,10.54
2019-09-21,CDMX,1.07,6.6754,23.12,9.44
2019-09-22,CDMX,0.89,6.0986,22.99,9.46
2019-09-23,CDMX,0.35,6.8573,23.43,8.48
2019-09-24,CDMX,4.47,5.4706,22.11,9.24
2019-09-25,CDMX,8.29,4.0219,19.69,12.39
2019-09-26,CDMX,3.97,6.1702,23.37,11.03
2019-09-27,CDMX,0.5,6.4229,23.92,9.79
2019-09-28,CDMX,5.71,4.2977,23.09,10.85
2019-09-29,CDMX,7.81,3.0682,17.97,10.2
2019-09-30,CDMX,8.15,3.7241,19.41,9.23
2019-10-01,CDMX,5.99,5.1211,21.85,10.03
2019-10-02,CDMX,3.55,6.2914,21.2,10.55
2019-10-03,CDMX,2.55,5.9921,21.41,8.51
2019-10-04,CDMX,3.04,5.2879,21.67,9.75
2019-10-05,CDMX,1.9,5.922,22.3,9.56
2019-10-06,CDMX,1.06,6.437,22.35,8.91
2019-10-07,CDMX,0.96,6.0336,20.94,9.31
2019-10-08,CDMX,0.82,3.3034,19.23,8.44
2019-10-09,CDMX,0.63,6.0043,23.08,8.36
2019-10-10,CDMX,3.38,5.0707,22.25,8.42
2019-10-11,CDMX,3.5,6.0744,22.29,12.06
2019-10-12,CDMX,3.0,4.7196,21.73,11.18
2019-10-13,CDMX,0.67,6.0185,23.53,8.63
2019-10-14,CDMX,0.47,6.2633,23.94,9.6
2019-10-15,CDMX,0.12,5.8858,23.79,9.4
2019-10-16,CDMX,8.74,3.0079,19.48,9.98
2019-10-17,CDMX,13.57,2.2104,18.14,9.27
2019-10-18,CDMX,3.41,3.5057,19.98,11.6
2019-10-19,CDMX,2.71,4.2677,19.8,10.85
2019-10-20,CDMX,1.82,4.6349,20.69,10.67
2019-10-21,CDMX,1.87,5.1293,22.78,9.03
2019-10-22,CDMX,4.1,3.6977,17.82,10.33
2019-10-23,CDMX,2.97,4.7503,19.98,8.28
2019-10-24,CDMX,4.1,4.6956,19.96,8.81
2019-10-25,CDMX,6.8,3.2654,18.7,10.16
2019-10-26,CDMX,4.65,3.6475,18.48,9.24
2019-10-27,CDMX,4.08,3.9091,19.91,9.2
2019-10-28,CDMX,5.29,4.6615,20.4,10.75
2019-10-29,CDMX,2.92,4.1405,16.3,11.79
2019-10-30,CDMX,9.59,4.1148,19.64,10.57
2019-10-31,CDMX,4.83,4.212,18.09,6.91
2019-11-01,CDMX,0.5,4.9318,21.03,5.45
2019-11-02,CDMX,2.32,2.9993,19.13,7.82
2019-11-03,CDMX,2.17,4.0932,19.52,6.84
2019-11-04,CDMX,2.75,4.5502,19.86,10.06
2019-11-05,CDMX,4.25,4.6166,19.17,10.3
2019-11-06,CDMX,0.21,4.8451,20.95,8.49
2019-11-07,CDMX,0.08,5.8769,22.15,7.7
2019-11-08,CDMX,0.1,5.5428,20.67,7.18
2019-11-09,CDMX,0.01,5.3546,20.95,7.11
2019-11-10,CDMX,2.11,5.0378,22.15,7.06
2019-11-11,CDMX,1.58,4.6214,22.07,8.83
2019-11-12,CDMX,1.99,4.0994,17.53,9.29
2019-11-13,CDMX,0.25,3.7572,17.37,8.3
2019-11-14,CDMX,2.82,4.5408,17.87,8.24
2019-11-15,CDMX,0.7,3.9166,16.91,7.39
2019-11-16,CDMX,0.7,3.7104,18.62,7.2
2019-11-17,CDMX,0.4,4.3145,19.72,8.78
2019-11-18,CDMX,0.8,4.5283,20.97,6.81
2019-11-19,CDMX,0.63,4.5079,21.45,7.61
2019-11-20,CDMX,0.91,4.4047,21.92,9.56
2019-11-21,CDMX,0.15,4.6661,20.67,9.75
2019-11-22,CDMX,0.08,5.203,22.36,7.88
2019-11-23,CDMX,0.46,4.9524,20.96,6.98
2019-11-24,CDMX,1.06,4.7383,21.35,7.96
2019-11-25,CDMX,0.03,4.9337,22.71,9.0
2019-11-26,CDMX,0.32,4.3303,21.53,8.7
2019-11-27,CDMX,0.04,5.0758,22.98,8.4
2019-11-28,CDMX,0.01,5.5298,22.68,7.79
2019-11-29,CDMX,0.29,5.1072,22.77,7.63
2019-11-30,CDMX,0.0,5.0957,21.76,8.08
2019-12-01,CDMX,0.07,5.3386,22.1,7.58
2019-12-02,CDMX,0.04,5.2092,20.42,7.24
2019-12-03,CDMX,0.0,5.189,21.58,4.94
2019-12-04,CDMX,0.0,5.4355,21.42,6.6
2019-12-05,CDMX,0.0,5.4365,21.5,6.97
2019-12-06,CDMX,0.0,5.49,21.33,6.28
2019-12-07,CDMX,0.03,5.5183,20.3,5.58
2019-12-08,CDMX,0.0,5.4533,21.76,3.05
2019-12-09,CDMX,0.0,5.4295,21.96,7.09
2019-12-10,CDMX,0.05,5.1886,22.08,5.61
2019-12-11,CDMX,0.04,4.9025,19.63,5.05
2019-12-12,CDMX,0.02,4.8314,20.69,6.15
2019-12-13,CDMX,0.0,5.2507,20.88,5.74
2019-12-14,CDMX,0.0,5.658,21.08,3.57
2019-12-15,CDMX,0.0,5.4914,20.95,6.32
2019-12-16,CDMX,0.0,5.1955,20.59,6.08
2019-12-17,CDMX,0.09,4.5343,19.9,2.44
2019-12-18,CDMX,0.04,4.0558,17.66,3.07
2019-12-19,CDMX,0.0,5.039,19.65,4.78
2019-12-20,CDMX,0.0,2.8447,16.21,6.65
2019-12-21,CDMX,0.44,2.7802,16.82,5.06
2019-12-22,CDMX,0.64,2.9568,16.77,4.23
2019-12-23,CDMX,0.0,4.6392,19.66,4.57
2019-12-24,CDMX,0.0,5.1996,19.48,4.34
2019-12-25,CDMX,0.0,5.2001,20.03,4.28
2019-12-26,CDMX,0.0,4.9752,20.54,6.2
2019-12-27,CDMX,0.0,4.842,21.31,7.76
2019-12-28,CDMX,0.0,4.1642,20.1,6.0
2019-12-29,CDMX,0.02,3.1318,18.51,7.58
2019-12-30,CDMX,0.03,5.1132,20.54,5.02
2019-12-31,CDMX,0.0,5.2176,21.08,5.0
2020-01-01,CDMX,0.0,4.9082,20.46,4.74
2020-01-02,CDMX,0.02,3.8213,17.71,7.14
2020-01-03,CDMX,0.0,4.0894,17.34,6.22
2020-01-04,CDMX,0.03,5.1871,18.97,1.71
2020-01-05,CDMX,0.0,5.6962,19.64,1.62
2020-01-06,CDMX,0.02,5.5666,21.94,3.79
2020-01-07,CDMX,0.01,4.9894,16.78,1.31
2020-01-08,CDMX,0.0,5.4845,20.4,0.63
2020-01-09,CDMX,0.0,5.3981,21.35,3.17
2020-01-10,CDMX,0.0,5.4569,20.85,3.85
2020-01-11,CDMX,0.0,5.442,21.32,5.29
2020-01-12,CDMX,0.0,5.123,21.9,4.43
2020-01-13,CDMX,0.0,5.4077,21.62,7.25
2020-01-14,CDMX,0.0,5.4756,22.42,6.28
2020-01-15,CDMX,0.0,5.203,22.36,7.0
2020-01-16,CDMX,0.08,5.1835,21.21,5.29
2020-01-17,CDMX,0.03,4.8398,20.71,5.37
2020-01-18,CDMX,2.24,4.1486,20.69,6.63
2020-01-19,CDMX,4.9,2.2366,14.19,6.3
2020-01-20,CDMX,2.2,2.5246,11.93,4.54
2020-01-21,CDMX,0.08,5.1132,18.35,3.56
2020-01-22,CDMX,0.0,4.7698,20.35,3.29
2020-01-23,CDMX,0.3,2.9237,19.52,6.03
2020-01-24,CDMX,0.15,3.7613,18.12,6.07
2020-01-25,CDMX,0.0,4.9498,19.68,5.77
2020-01-26,CDMX,0.08,4.2221,20.27,6.03
2020-01-27,CDMX,0.0,5.7278,20.1,5.95
2020-01-28,CDMX,0.0,5.5663,21.17,3.3
2020-01-29,CDMX,0.0,5.8975,20.23,3.49
2020-01-30,CDMX,0.0,4.5943,17.34,2.12
2020-01-31,CDMX,0.03,4.6039,19.69,5.52
2020-02-01,CDMX,0.03,4.0322,19.18,5.74
2020-02-02,CDMX,0.0,4.0932,20.58,5.93
2020-02-03,CDMX,0.01,3.99,16.31,6.17
2020-02-04,CDMX,0.1,3.7058,20.35,7.36
2020-02-05,CDMX,3.35,2.4718,15.73,7.81
2020-02-06,CDMX,0.05,5.9638,22.16,5.6
2020-02-07,CDMX,0.0,5.3419,22.84,6.0
2020-02-08,CDMX,0.0,5.9642,23.62,6.64
2020-02-09,CDMX,0.0,6.2086,23.97,6.5
2020-02-10,CDMX,0.0,6.228,25.19,7.37
2020-02-11,CDMX,0.0,6.1044,25.18,6.8
2020-02-12,CDMX,0.0,6.0749,22.61,5.74
2020-02-13,CDMX,0.02,5.3378,22.95,6.55
2020-02-14,CDMX,2.59,5.4996,23.42,6.79
2020-02-15,CDMX,0.03,5.4708,23.57,6.12
2020-02-16,CDMX,0.0,6.0293,25.37,6.13
2020-02-17,CDMX,0.0,6.6562,26.64,7.01
2020-02-18,CDMX,0.0,6.6691,27.32,8.56
2020-02-19,CDMX,0.0,6.715,26.29,6.07
2020-02-20,CDMX,0.17,6.3564,25.12,6.02
2020-02-21,CDMX,0.09,6.5059,23.23,5.91
2020-02-22,CDMX,0.0,6.6398,24.51,5.26
2020-02-23,CDMX,0.0,6.3878,25.53,7.31
2020-02-24,CDMX,0.0,6.529,26.34,9.11
2020-02-25,CDMX,0.01,6.6072,23.47,6.53
2020-02-26,CDMX,0.15,6.1584,22.24,4.95
2020-02-27,CDMX,0.0,6.5777,22.37,2.34
2020-02-28,CDMX,0.0,6.677,24.09,3.81
2020-02-29,CDMX,0.0,6.6334,25.67,4.67
2020-03-01,CDMX,0.06,6.049,26.68,6.39
2020-03-02,CDMX,0.0,5.3734,26.32,8.99
2020-03-03,CDMX,0.0,7.0774,24.46,7.89
2020-03-04,CDMX,0.0,7.2751,25.92,5.88
2020-03-05,CDMX,0.11,5.7161,24.26,5.78
2020-03-06,CDMX,0.02,5.5992,21.72,2.8
2020-03-07,CDMX,0.0,6.2681,21.86,4.8
2020-03-08,CDMX,0.05,6.5518,24.78,4.02
2020-03-09,CDMX,0.16,6.7138,24.39,5.86
2020-03-10,CDMX,0.32,6.187,25.78,6.95
2020-03-11,CDMX,0.03,5.4511,25.94,7.28
2020-03-12,CDMX,0.28,6.162,26.82,8.64
2020-03-13,CDMX,0.63,5.886,27.67,9.63
2020-03-14,CDMX,0.9,6.0,27.25,9.13
2020-03-15,CDMX,1.0,6.3804,26.9,9.27
2020-03-16,CDMX,2.24,4.572,23.75,9.58
2020-03-17,CDMX,0.41,6.0283,25.25,7.58
2020-03-18,CDMX,2.15,5.4967,25.92,8.06
2020-03-19,CDMX,2.03,6.4162,27.28,9.16
2020-03-20,CDMX,1.07,6.4133,26.48,8.7
2020-03-21,CDMX,2.19,6.0643,25.58,8.97
2020-03-22,CDMX,0.44,6.9785,26.56,8.32
2020-03-23,CDMX,0.0,7.4916,27.68,7.83
2020-03-24,CDMX,0.0,7.5871,29.0,9.02
2020-03-25,CDMX,0.0,7.5754,29.54,8.74
2020-03-26,CDMX,0.0,7.6903,29.76,8.84
2020-03-27,CDMX,0.0,7.632,28.38,8.17
2020-03-28,CDMX,0.01,7.4606,28.54,7.97
2020-03-29,CDMX,0.08,6.8186,27.64,7.63
2020-03-30,CDMX,0.05,7.3416,28.15,8.42
2020-03-31,CDMX,0.01,6.8359,27.33,7.97
2020-04-01,CDMX,1.4,6.0046,25.99,8.93
2020-04-02,CDMX,3.16,6.0677,26.65,10.3
2020-04-03,CDMX,4.53,5.903,26.05,10.32
2020-04-04,CDMX,1.89,6.2006,23.93,10.18
2020-04-05,CDMX,0.98,6.5659,26.92,9.22
2020-04-06,CDMX,0.45,6.4795,26.24,8.3
2020-04-07,CDMX,0.09,6.6787,26.98,9.79
2020-04-08,CDMX,0.44,6.792,27.94,9.48
2020-04-09,CDMX,0.27,6.6494,27.73,10.25
2020-04-10,CDMX,0.0,7.1508,28.29,8.66
2020-04-11,CDMX,0.0,7.9022,28.15,9.24
2020-04-12,CDMX,0.0,7.4702,26.06,8.2
2020-04-13,CDMX,0.0,8.0498,28.56,7.59
2020-04-14,CDMX,0.06,7.7527,28.48,9.14
2020-04-15,CDMX,0.09,7.1851,27.22,8.95
2020-04-16,CDMX,0.41,7.0157,28.59,8.79
2020-04-17,CDMX,0.31,6.187,28.61,9.82
2020-04-18,CDMX,1.97,6.5748,28.99,9.5
2020-04-19,CDMX,0.43,6.4188,28.0,10.57
2020-04-20,CDMX,2.09,6.9295,28.92,10.67
2020-04-21,CDMX,3.17,5.8642,28.44,12.17
2020-04-22,CDMX,2.07,6.4006,27.94,11.54
2020-04-23,CDMX,0.2,6.7442,28.64,11.52
2020-04-24,CDMX,0.68,6.2885,28.02,11.71
2020-04-25,CDMX,1.52,5.3304,27.02,10.01
2020-04-26,CDMX,0.88,5.7518,24.4,10.73
2020-04-27,CDMX,0.4,7.2146,25.86,9.96
2020-04-28,CDMX,1.67,6.0653,26.16,9.43
2020-04-29,CDMX,1.76,6.6619,27.36,9.61
2020-04-30,CDMX,2.1,6.4541,25.55,7.77
2020-05-01,CDMX,2.37,5.7118,24.18,10.24
2020-05-02,CDMX,0.1,7.6418,25.96,8.96
2020-05-03,CDMX,0.05,7.7702,27.16,9.19
2020-05-04,CDMX,0.74,7.063,28.14,9.9
2020-05-05,CDMX,2.26,5.9921,27.41,9.03
2020-05-06,CDMX,4.69,6.7764,25.06,9.61
2020-05-07,CDMX,5.12,5.0726,22.54,9.35
2020-05-08,CDMX,1.59,5.3686,24.28,8.29
2020-05-09,CDMX,4.17,5.7595,24.17,8.62
2020-05-10,CDMX,2.62,6.1682,23.7,9.9
2020-05-11,CDMX,1.37,5.5286,23.82,9.23
2020-05-12,CDMX,0.22,6.7637,25.84,9.42
2020-05-13,CDMX,0.05,6.6833,26.71,9.81
2020-05-14,CDMX,0.04,6.8957,27.53,9.22
2020-05-15,CDMX,0.12,6.9706,27.0,9.48
2020-05-16,CDMX,0.11,7.8638,26.71,9.29
2020-05-17,CDMX,0.17,6.9132,26.83,8.08
2020-05-18,CDMX,0.42,6.7147,27.16,10.19
2020-05-19,CDMX,0.26,6.6499,27.58,10.49
2020-05-20,CDMX,0.09,6.0398,28.1,10.48
2020-05-21,CDMX,0.34,6.1577,28.52,11.86
2020-05-22,CDMX,0.17,7.2996,27.79,10.85
2020-05-23,CDMX,0.18,6.7661,28.0,9.96
2020-05-24,CDMX,0.0,7.5696,27.8,9.46
2020-05-25,CDMX,0.0,8.4089,28.17,9.28
2020-05-26,CDMX,0.05,8.1739,28.96,9.91
2020-05-27,CDMX,0.91,6.7678,27.59,9.9
2020-05-28,CDMX,3.16,6.3377,27.94,9.83
2020-05-29,CDMX,0.93,5.8978,23.8,9.52
2020-05-30,CDMX,0.76,6.1757,23.44,7.13
2020-05-31,CDMX,3.28,4.907,24.39,8.64
2020-06-01,CDMX,0.9,6.2011,23.51,10.36
2020-06-02,CDMX,0.44,7.0634,26.17,10.6
2020-06-03,CDMX,0.18,6.3182,24.26,10.52
2020-06-04,CDMX,0.48,7.8814,26.62,10.67
2020-06-05,CDMX,1.04,7.9118,27.31,11.07
2020-06-06,CDMX,1.58,6.3497,26.44,10.57
2020-06-07,CDMX,5.94,5.076,25.49,12.64
2020-06-08,CDMX,6.96,6.2165,25.01,12.27
2020-06-09,CDMX,4.69,7.0169,27.36,12.87
2020-06-10,CDMX,1.66,6.9067,25.29,12.18
2020-06-11,CDMX,3.83,4.5732,19.5,10.9
2020-06-12,CDMX,0.4,6.438,23.03,9.44
2020-06-13,CDMX,0.05,8.2325,24.63,8.44
2020-06-14,CDMX,0.15,8.2978,24.91,7.81
2020-06-15,CDMX,0.15,8.2766,24.95,5.52
2020-06-16,CDMX,0.09,7.7494,26.72,7.27
2020-06-17,CDMX,1.61,7.1093,26.51,9.99
2020-06-18,CDMX,1.42,6.7505,26.34,11.28
2020-06-19,CDMX,0.85,7.085,27.23,10.84
2020-06-20,CDMX,2.89,6.1622,26.0,11.62
2020-06-21,CDMX,6.44,5.2757,23.6,12.68
2020-06-22,CDMX,5.57,3.4186,21.51,12.83
2020-06-23,CDMX,10.07,4.195,22.49,11.44
2020-06-24,CDMX,12.49,3.5141,19.28,10.2
2020-06-25,CDMX,6.73,3.8182,19.78,10.09
2020-06-26,CDMX,3.1,5.9412,23.31,10.8
2020-06-27,CDMX,0.52,7.097,25.96,10.11
2020-06-28,CDMX,0.82,6.6358,25.71,11.36
2020-06-29,CDMX,5.68,6.5662,23.6,12.07
2020-06-30,CDMX,5.29,5.4571,22.15,11.81
2020-07-01,CDMX,3.45,5.6707,22.5,13.32
2020-07-02,CDMX,2.15,6.7658,25.16,12.25
2020-07-03,CDMX,1.97,7.169,24.75,10.38
2020-07-04,CDMX,4.26,6.1841,23.54,11.15
2020-07-05,CDMX,9.89,5.2829,21.16,11.8
2020-07-06,CDMX,5.16,5.4425,19.69,11.98
2020-07-07,CDMX,11.96,5.5022,20.63,12.41
2020-07-08,CDMX,5.2,3.7142,19.15,11.47
2020-07-09,CDMX,1.31,4.5482,18.33,9.53
2020-07-10,CDMX,1.52,7.4765,25.45,8.18
2020-07-11,CDMX,1.05,4.4117,21.14,8.98
2020-07-12,CDMX,4.02,7.0958,24.47,9.87
2020-07-13,CDMX,2.03,7.1155,25.33,10.56
2020-07-14,CDMX,3.6,6.5909,25.01,10.71
2020-07-15,CDMX,3.39,6.1236,25.18,11.65
2020-07-16,CDMX,2.3,7.5082,25.82,10.73
2020-07-17,CDMX,3.79,6.8945,24.68,8.72
2020-07-18,CDMX,1.64,6.2964,24.26,10.17
2020-07-19,CDMX,3.83,5.7192,23.4,10.29
2020-07-20,CDMX,6.07,6.7162,21.86,10.71
2020-07-21,CDMX,6.6,6.2594,23.8,11.48
2020-07-22,CDMX,5.9,6.3602,24.18,10.04
2020-07-23,CDMX,6.8,6.0914,22.31,10.56
2020-07-24,CDMX,6.19,6.3413,23.6,10.75
2020-07-25,CDMX,4.06,5.9731,23.88,10.93
2020-07-26,CDMX,4.72,4.7842,19.78,11.93
2020-07-27,CDMX,6.31,4.813,21.86,11.06
2020-07-28,CDMX,10.65,4.5566,18.19,12.08
2020-07-29,CDMX,4.62,3.9559,21.16,11.3
2020-07-30,CDMX,6.47,6.4046,23.81,11.89
2020-07-31,CDMX,6.25,4.6358,22.42,11.13
2020-08-01,CDMX,6.32,4.4551,20.83,11.76
2020-08-02,CDMX,9.56,5.2327,20.72,12.16
2020-08-03,CDMX,7.91,4.782,21.96,9.86
2020-08-04,CDMX,8.88,5.8426,19.8,11.33
2020-08-05,CDMX,4.64,6.6082,23.87,10.0
2020-08-06,CDMX,5.26,6.7366,23.93,10.61
2020-08-07,CDMX,1.54,7.1016,23.42,9.78
2020-08-08,CDMX,10.73,3.7963,18.29,11.46
2020-08-09,CDMX,6.35,4.3838,18.58,10.93
2020-08-10,CDMX,8.17,5.2747,22.59,11.37
2020-08-11,CDMX,5.25,6.1025,22.0,10.35
2020-08-12,CDMX,2.09,4.3735,19.47,9.85
2020-08-13,CDMX,1.2,5.0342,19.35,9.8
2020-08-14,CDMX,5.22,6.1049,22.5,9.76
2020-08-15,CDMX,5.02,5.6172,22.02,7.55
2020-08-16,CDMX,2.49,5.6275,20.34,9.59
2020-08-17,CDMX,6.51,6.0938,20.91,8.17
2020-08-18,CDMX,2.93,5.6018,20.26,10.55
2020-08-19,CDMX,5.7,5.1098,18.28,11.42
2020-08-20,CDMX,7.04,4.9325,22.57,10.58
2020-08-21,CDMX,0.48,6.5148,23.07,9.13
2020-08-22,CDMX,1.28,7.031,22.19,9.75
